,id,chams,chams_point,play_count
0,자크벌레,Kled,4.714285714285714,1
1,자크벌레,Velkoz,9.3,1
2,자크벌레,Zac,12.968409090909091,4
3,자크벌레,Zed,6.19047619047619,3
4,자크벌레,Karma,1.4846153846153847,1
5,자크벌레,Swain,4.1,1
6,자크벌레,DrMundo,0.16666666666666666,1
7,자크벌레,Pyke,4.666666666666667,1
8,자크벌레,Rakan,17.2,1
9,자크벌레,Vex,2.25,1
