,id,chams,chams_point,play_count
0,아쉬울뿐이야,Lulu,6.545189732142857,32
1,아쉬울뿐이야,Xerath,4.075,2
2,아쉬울뿐이야,Amumu,3.35,1
3,아쉬울뿐이야,Pantheon,4.52186100936101,6
4,아쉬울뿐이야,Soraka,1.5,1
5,아쉬울뿐이야,Karma,2.25,1
