,id,chams,chams_point,play_count
0,골드 갈 토리,MissFortune,4.285,5
1,골드 갈 토리,Sett,3.75,2
2,골드 갈 토리,Teemo,4.238095238095238,3
3,골드 갈 토리,Yone,2.875,2
4,골드 갈 토리,Ahri,5.196428571428571,2
5,골드 갈 토리,Karma,6.6000000000000005,2
6,골드 갈 토리,Cassiopeia,1.8571428571428572,1
7,골드 갈 토리,Soraka,2.4,1
8,골드 갈 토리,Lux,12.833333333333334,2
