,id,chams,chams_point,play_count
0,탑갱오면지상렬,Malzahar,8.625,2
1,탑갱오면지상렬,Ryze,2.071428571428571,2
2,탑갱오면지상렬,Yone,4.633333333333333,2
3,탑갱오면지상렬,Sett,6.666666666666667,3
4,탑갱오면지상렬,Sylas,1.6666666666666665,1
5,탑갱오면지상렬,Galio,5.05,1
6,탑갱오면지상렬,Viktor,13.25,1
7,탑갱오면지상렬,FiddleSticks,8.222222222222221,1
