,id,chams,chams_point,play_count
0,keep me high,Anivia,14.398148148148149,9
1,keep me high,RekSai,9.125,1
2,keep me high,Sylas,8.142857142857142,1
3,keep me high,Graves,9.166666666666666,1
4,keep me high,LeeSin,11.333333333333332,1
5,keep me high,Morgana,4.349333333333333,15
6,keep me high,Alistar,2.641349206349206,9
7,keep me high,Fizz,12.25,1
8,keep me high,Thresh,1.0,1
9,keep me high,Soraka,3.3723809523809525,3
10,keep me high,Zyra,12.600000000000001,2
