,id,chams,chams_point,play_count
0,Charming People,Lulu,6.461696182605275,33
1,Charming People,Soraka,8.816666666666668,6
2,Charming People,Yuumi,5.621428571428571,3
3,Charming People,Thresh,3.62,1
4,Charming People,Morgana,2.36875,2
5,Charming People,Karma,1.9321428571428574,2
6,Charming People,Nami,1.0297619047619049,3
