,id,chams,chams_point,play_count
0,아무무친구파이크,Pyke,9.283935089458346,43
1,아무무친구파이크,Lux,5.875,2
2,아무무친구파이크,Leona,1.24,1
3,아무무친구파이크,Pantheon,2.8,1
4,아무무친구파이크,Thresh,1.8099999999999998,2
5,아무무친구파이크,Xerath,2.75,1
