,id,chams,chams_point,play_count
0,멘탈보호용계정,Akali,8.774792139077855,21
1,멘탈보호용계정,Kaisa,4.8500000000000005,3
2,멘탈보호용계정,Lucian,7.476190476190476,2
3,멘탈보호용계정,Irelia,8.142857142857142,1
4,멘탈보호용계정,TwistedFate,4.104166666666667,6
5,멘탈보호용계정,Ezreal,3.5892857142857144,2
6,멘탈보호용계정,Talon,0.3333333333333333,1
7,멘탈보호용계정,Thresh,4.928571428571429,1
8,멘탈보호용계정,Vayne,2.2083333333333335,2
9,멘탈보호용계정,Zed,8.520833333333332,2
10,멘탈보호용계정,MissFortune,3.5,1
